benchmark,qubits,gates,name,added gate,time(s)
qftentangled_nativegates_ibm_qiskit_opt0_10,10,114,EffectiveQM_abalation_bridge,123.0,28.833299999999998,
qftentangled_nativegates_ibm_qiskit_opt0_10,10,114,EffectiveQM,122.4,39.9589,
,,,,,,
qftentangled_nativegates_ibm_qiskit_opt0_100,100,10149,EffectiveQM_abalation_bridge,17441.4,3672.5049999999997,
qftentangled_nativegates_ibm_qiskit_opt0_100,100,10149,EffectiveQM,18683.1,3657.095,
,,,,,,
qftentangled_nativegates_ibm_qiskit_opt0_20,20,429,EffectiveQM_abalation_bridge,565.2,521.3789999999999,
qftentangled_nativegates_ibm_qiskit_opt0_20,20,429,EffectiveQM,567.6,514.3837000000001,
,,,,,,
qftentangled_nativegates_ibm_qiskit_opt0_30,30,944,EffectiveQM_abalation_bridge,1309.2,1922.73,
qftentangled_nativegates_ibm_qiskit_opt0_30,30,944,EffectiveQM,1311.3,2078.0860000000002,
,,,,,,
qftentangled_nativegates_ibm_qiskit_opt0_40,40,1659,EffectiveQM_abalation_bridge,2376.3,3560.8190000000004,
qftentangled_nativegates_ibm_qiskit_opt0_40,40,1659,EffectiveQM,2410.2,3604.511,
,,,,,,
qftentangled_nativegates_ibm_qiskit_opt0_50,50,2574,EffectiveQM_abalation_bridge,3873.0,3610.3599999999997,
qftentangled_nativegates_ibm_qiskit_opt0_50,50,2574,EffectiveQM,3837.6,3584.218,
,,,,,,
qft_nativegates_ibm_qiskit_opt0_10,10,105,EffectiveQM_abalation_bridge,114.6,37.079899999999995,
qft_nativegates_ibm_qiskit_opt0_10,10,105,EffectiveQM,114.0,18.9556,
,,,,,,
qft_nativegates_ibm_qiskit_opt0_100,100,10050,EffectiveQM_abalation_bridge,17298.6,3679.707000000001,
qft_nativegates_ibm_qiskit_opt0_100,100,10050,EffectiveQM,17628.9,3701.091999999999,
,,,,,,
qft_nativegates_ibm_qiskit_opt0_20,20,410,EffectiveQM_abalation_bridge,543.9,512.7076,
qft_nativegates_ibm_qiskit_opt0_20,20,410,EffectiveQM,545.7,576.0856,
,,,,,,
qft_nativegates_ibm_qiskit_opt0_30,30,915,EffectiveQM_abalation_bridge,1281.6,2253.881,
qft_nativegates_ibm_qiskit_opt0_30,30,915,EffectiveQM,1278.6,2088.9829999999997,
,,,,,,
qft_nativegates_ibm_qiskit_opt0_40,40,1620,EffectiveQM_abalation_bridge,2334.3,3603.358,
qft_nativegates_ibm_qiskit_opt0_40,40,1620,EffectiveQM,2334.9,3594.4629999999997,
,,,,,,
qft_nativegates_ibm_qiskit_opt0_50,50,2525,EffectiveQM_abalation_bridge,3768.3,3611.1399999999994,
