benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
radd_250,13,1405,EffectiveQM,1902.6666666666667,106.555,
radd_250,13,1405,ILS,1968.6,14.9007,
radd_250,13,1405,Qiskit,2864.4,3.5525657653808596,
radd_250,13,1405,SAHS,2760.6,79.79653725624084,
radd_250,13,1405,FiDLS,3618.0,5.2,
radd_250,13,1405,TKET,2334.0,0.4640645980834961,
,,,,,,
rd73_252,10,2319,EffectiveQM,3230.0,159.29711111111112,
rd73_252,10,2319,ILS,3406.2,20.5015,
rd73_252,10,2319,Qiskit,4875.3,4.524365305900574,
rd73_252,10,2319,SAHS,4477.2,137.54711663722992,
rd73_252,10,2319,FiDLS,5862.0,2.36,
rd73_252,10,2319,TKET,3834.0,0.7183904647827148,
,,,,,,
rd84_142,15,154,EffectiveQM,171.66666666666666,24.617111111111114,
rd84_142,15,154,ILS,174.9,2.6382,
rd84_142,15,154,Qiskit,296.7,0.554592514038086,
rd84_142,15,154,SAHS,323.1,11.301244950294494,
rd84_142,15,154,FiDLS,327.0,0.61,
rd84_142,15,154,TKET,192.0,0.0733497142791748,
,,,,,,
rd84_253,12,5960,EffectiveQM,9044.666666666666,355.65277777777777,
rd84_253,12,5960,ILS,9306.0,62.2398,
rd84_253,12,5960,Qiskit,13000.8,10.326698994636535,
rd84_253,12,5960,SAHS,12967.5,465.51699459552765,
rd84_253,12,5960,FiDLS,14754.0,11.87,
rd84_253,12,5960,TKET,11082.0,2.120739459991455,
,,,,,,
sqn_258,10,4459,EffectiveQM,6013.333333333333,226.0487777777778,
sqn_258,10,4459,ILS,6301.5,40.3143,
sqn_258,10,4459,Qiskit,9271.8,10.041981649398803,
sqn_258,10,4459,SAHS,8683.2,311.03076214790343,
sqn_258,10,4459,FiDLS,11739.0,5.04,
sqn_258,10,4459,TKET,8151.0,1.466127634048462,
,,,,,,
square_root_7,15,3089,EffectiveQM,4629.0,338.25777777777773,
square_root_7,15,3089,ILS,4691.7,38.9511,
square_root_7,15,3089,Qiskit,7076.4,6.086461687088013,
square_root_7,15,3089,SAHS,7643.4,212.69962074756623,
square_root_7,15,3089,FiDLS,9840.0,7.2,
square_root_7,15,3089,TKET,5961.0,1.8175640106201172,
,,,,,,
sym6_145,7,1701,EffectiveQM,1923.0,59.086444444444446,
sym6_145,7,1701,ILS,2023.5,9.780700000000001,
sym6_145,7,1701,Qiskit,3062.1,3.2981154918670654,
sym6_145,7,1701,SAHS,2921.1,86.73745286464691,
sym6_145,7,1701,FiDLS,3831.0,1.02,
sym6_145,7,1701,TKET,1992.0,0.4318118095397949,
,,,,,,
sym9_193,11,15232,EffectiveQM,21923.333333333332,1078.0526666666665,
sym9_193,11,15232,ILS,23299.2,113.6617,
sym9_193,11,15232,Qiskit,33083.4,27.77255392074585,
sym9_193,11,15232,SAHS,31068.6,1593.2270206451417,
sym9_193,11,15232,FiDLS,40854.0,25.59,
sym9_193,11,15232,TKET,24219.0,4.85346794128418,
,,,,,,
z4_268,11,1343,EffectiveQM,1802.6666666666667,102.6798888888889,
z4_268,11,1343,ILS,1880.1,12.5763,
z4_268,11,1343,Qiskit,2775.9,3.520686149597168,
z4_268,11,1343,SAHS,2596.5,76.08455920219421,
z4_268,11,1343,FiDLS,4011.0,2.56,
z4_268,11,1343,TKET,2295.0,0.4466516971588135,
,,,,,,
