benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
rd73_252,10,2319,EffectiveQM,889.3333333333334,93.14244444444444,
rd73_252,10,2319,ILS,987.3,52.5492,
rd73_252,10,2319,Qiskit,2151.6,4.136771702766419,
rd73_252,10,2319,SAHS,1203.3,131.9629655599594,
rd73_252,10,2319,FiDLS,987.0,17.96,
rd73_252,10,2319,TKET,1530.0,0.5398008823394775,
,,,,,,
rd84_142,15,154,EffectiveQM,57.0,16.748666666666665,
rd84_142,15,154,ILS,64.8,8.056899999999999,
rd84_142,15,154,Qiskit,113.4,0.4105070114135742,
rd84_142,15,154,SAHS,112.8,12.90835440158844,
rd84_142,15,154,FiDLS,81.0,0.81,
rd84_142,15,154,TKET,87.0,0.04124045372009277,
,,,,,,
rd84_253,12,5960,EffectiveQM,2744.3333333333335,215.06666666666666,
rd84_253,12,5960,ILS,3108.9,102.79170000000002,
rd84_253,12,5960,Qiskit,6036.0,8.949899506568908,
rd84_253,12,5960,SAHS,3528.6,417.77762842178345,
rd84_253,12,5960,FiDLS,2598.0,74.96,
rd84_253,12,5960,TKET,3870.0,1.4487473964691162,
,,,,,,
sqn_258,10,4459,EffectiveQM,1589.6666666666667,186.61144444444443,
sqn_258,10,4459,ILS,1865.1,73.5393,
sqn_258,10,4459,Qiskit,4179.9,7.308495140075683,
sqn_258,10,4459,SAHS,2229.0,295.07252798080447,
sqn_258,10,4459,FiDLS,1710.0,22.14,
sqn_258,10,4459,TKET,2475.0,0.9456789493560791,
,,,,,,
square_root_7,15,3089,EffectiveQM,762.0,193.9443333333333,
square_root_7,15,3089,ILS,828.3,64.4327,
square_root_7,15,3089,Qiskit,2350.5,5.423970150947571,
square_root_7,15,3089,SAHS,1472.1,197.35467431545257,
square_root_7,15,3089,FiDLS,1080.0,92.44,
square_root_7,15,3089,TKET,1941.0,1.167334794998169,
,,,,,,
sym6_145,7,1701,EffectiveQM,482.0,42.968888888888884,
sym6_145,7,1701,ILS,503.4,25.0409,
sym6_145,7,1701,Qiskit,1185.6,3.560055065155029,
sym6_145,7,1701,SAHS,796.8,98.1282526731491,
sym6_145,7,1701,FiDLS,522.0,2.38,
sym6_145,7,1701,TKET,564.0,0.1615586280822754,
,,,,,,
sym9_193,11,15232,EffectiveQM,6684.666666666667,552.8914444444445,
sym9_193,11,15232,ILS,7561.8,187.5627,
sym9_193,11,15232,Qiskit,16120.5,24.80230016708374,
sym9_193,11,15232,SAHS,8691.9,1371.442806482315,
sym9_193,11,15232,FiDLS,6027.0,130.67,
sym9_193,11,15232,TKET,8211.0,3.192382335662842,
,,,,,,
z4_268,11,1343,EffectiveQM,445.3333333333333,72.61588888888889,
z4_268,11,1343,ILS,523.5,32.2935,
z4_268,11,1343,Qiskit,1187.4,2.220140552520752,
z4_268,11,1343,SAHS,747.9,75.58684902191162,
z4_268,11,1343,FiDLS,528.0,12.19,
z4_268,11,1343,TKET,864.0,0.3976128101348877,
,,,,,,
