benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
rd73_252,10,2319,EffectiveQM,3311.0,122.06188888888886,
rd73_252,10,2319,ILS,3505.5,16.4578,
rd73_252,10,2319,Qiskit,4980.3,4.871833348274231,
rd73_252,10,2319,SAHS,4910.1,123.55110926628113,
rd73_252,10,2319,FiDLS,5643.0,1.51,
rd73_252,10,2319,TKET,4053.0,0.7134075164794922,
,,,,,,
rd84_142,15,154,EffectiveQM,173.0,18.91788888888889,
rd84_142,15,154,ILS,175.5,2.2304,
rd84_142,15,154,Qiskit,286.5,0.41604080200195315,
rd84_142,15,154,SAHS,288.6,9.138984179496765,
rd84_142,15,154,FiDLS,303.0,0.23,
rd84_142,15,154,TKET,216.0,0.05586361885070801,
,,,,,,
rd84_253,12,5960,EffectiveQM,9306.0,330.52066666666667,
rd84_253,12,5960,ILS,9567.0,58.8024,
rd84_253,12,5960,Qiskit,13026.3,10.663397240638734,
rd84_253,12,5960,SAHS,13461.3,428.64915437698363,
rd84_253,12,5960,FiDLS,15468.0,9.88,
rd84_253,12,5960,TKET,10455.0,1.9931628704071045,
,,,,,,
sqn_258,10,4459,EffectiveQM,6239.666666666667,222.30555555555554,
sqn_258,10,4459,ILS,6535.8,30.766400000000004,
sqn_258,10,4459,Qiskit,9669.9,9.370208978652954,
sqn_258,10,4459,SAHS,9249.9,285.1503653049469,
sqn_258,10,4459,FiDLS,10500.0,3.88,
sqn_258,10,4459,TKET,8235.0,1.3926482200622559,
,,,,,,
square_root_7,15,3089,EffectiveQM,4446.333333333333,313.1576666666667,
square_root_7,15,3089,ILS,4727.4,31.194800000000004,
square_root_7,15,3089,Qiskit,7137.0,6.864879035949707,
square_root_7,15,3089,SAHS,7598.4,183.7619044303894,
square_root_7,15,3089,FiDLS,11040.0,6.13,
square_root_7,15,3089,TKET,6027.0,1.3432533740997314,
,,,,,,
sym6_145,7,1701,EffectiveQM,1924.6666666666667,51.903333333333336,
sym6_145,7,1701,ILS,2019.6,7.521200000000002,
sym6_145,7,1701,Qiskit,3070.5,3.302340507507324,
sym6_145,7,1701,SAHS,2948.4,85.15932390689849,
sym6_145,7,1701,FiDLS,3396.0,0.47,
