benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
sqn_258,10,4459,7,4554.666666666667,395.3842222222222,
sqn_258,10,4459,9,4476.333333333333,479.8508888888889,
sqn_258,10,4459,5,4600.666666666667,396.3175555555556,
,,,,,,
square_root_7,15,3089,1,3887.6666666666665,495.0768888888889,
square_root_7,15,3089,3,3423.3333333333335,414.7478888888889,
square_root_7,15,3089,7,3258.0,550.9854444444445,
square_root_7,15,3089,9,3259.0,529.6556666666667,
square_root_7,15,3089,5,3167.0,463.81388888888887,
,,,,,,
sym6_145,7,1701,1,1636.3333333333333,117.01055555555556,
sym6_145,7,1701,3,1601.0,107.91300000000001,
sym6_145,7,1701,7,1580.3333333333333,127.22455555555555,
sym6_145,7,1701,9,1559.3333333333333,163.20955555555554,
sym6_145,7,1701,5,1587.3333333333333,120.38277777777778,
,,,,,,
sym9_193,11,15232,1,18578.666666666668,1510.2552222222223,
sym9_193,11,15232,3,16792.333333333332,1231.1996666666666,
sym9_193,11,15232,7,16005.333333333334,1340.9631111111112,
sym9_193,11,15232,9,15871.666666666666,1764.4811111111112,
sym9_193,11,15232,5,16240.0,1523.7266666666667,
,,,,,,
z4_268,11,1343,1,1497.3333333333333,148.91233333333332,
z4_268,11,1343,3,1423.0,110.68011111111109,
z4_268,11,1343,7,1365.3333333333333,136.88666666666666,
z4_268,11,1343,9,1351.3333333333333,198.9296666666667,
z4_268,11,1343,5,1382.0,141.1351111111111,
,,,,,,
