benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
rd84_142,15,154,5,173.0,18.91788888888889,
,,,,,,
rd84_253,12,5960,1,12298.666666666666,299.4682222222222,
rd84_253,12,5960,3,9771.0,280.2992222222222,
rd84_253,12,5960,7,9089.333333333334,482.10555555555555,
rd84_253,12,5960,9,9026.333333333334,437.08844444444435,
rd84_253,12,5960,5,9306.0,330.52066666666667,
,,,,,,
sqn_258,10,4459,1,8311.666666666666,195.04533333333336,
sqn_258,10,4459,3,6577.666666666667,148.07255555555557,
sqn_258,10,4459,7,6161.333333333333,201.71922222222224,
sqn_258,10,4459,9,6113.333333333333,237.5248888888889,
sqn_258,10,4459,5,6239.666666666667,222.30555555555554,
,,,,,,
square_root_7,15,3089,1,5871.666666666667,228.15800000000002,
square_root_7,15,3089,3,4832.0,187.87044444444444,
square_root_7,15,3089,7,4557.0,302.60066666666665,
square_root_7,15,3089,9,4644.666666666667,354.237,
square_root_7,15,3089,5,4446.333333333333,313.1576666666667,
,,,,,,
sym6_145,7,1701,1,2044.3333333333333,47.14066666666667,
sym6_145,7,1701,3,1959.3333333333333,49.3881111111111,
sym6_145,7,1701,7,1887.0,60.087999999999994,
sym6_145,7,1701,9,1811.6666666666667,66.80522222222223,
sym6_145,7,1701,5,1924.6666666666667,51.903333333333336,
,,,,,,
sym9_193,11,15232,1,29226.666666666668,680.8812222222223,
sym9_193,11,15232,3,23097.666666666668,588.0372222222221,
sym9_193,11,15232,7,21723.666666666668,1093.2402222222222,
sym9_193,11,15232,9,22204.333333333332,866.234888888889,
sym9_193,11,15232,5,22183.0,670.1983333333333,
,,,,,,
z4_268,11,1343,1,2416.6666666666665,62.78533333333334,
z4_268,11,1343,3,1949.3333333333333,62.63855555555555,
z4_268,11,1343,7,1831.0,86.50655555555555,
z4_268,11,1343,9,1816.0,94.78699999999999,
z4_268,11,1343,5,1842.0,76.30122222222221,
,,,,,,
