benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
square_root_7,15,3089,7,753.0,227.26555555555555,
square_root_7,15,3089,9,749.3333333333334,355.3708888888889,
square_root_7,15,3089,5,762.0,193.9443333333333,
,,,,,,
sym6_145,7,1701,1,448.3333333333333,35.765,
sym6_145,7,1701,3,473.6666666666667,37.373666666666665,
sym6_145,7,1701,7,493.0,57.48222222222223,
sym6_145,7,1701,9,481.3333333333333,60.71755555555555,
sym6_145,7,1701,5,482.0,42.968888888888884,
,,,,,,
sym9_193,11,15232,1,6594.666666666667,482.7197777777778,
sym9_193,11,15232,3,6785.333333333333,543.9326666666667,
sym9_193,11,15232,7,6747.333333333333,765.929888888889,
sym9_193,11,15232,9,6827.0,738.5709999999999,
sym9_193,11,15232,5,6684.666666666667,552.8914444444445,
,,,,,,
z4_268,11,1343,1,429.0,48.684444444444445,
z4_268,11,1343,3,443.3333333333333,53.51855555555555,
z4_268,11,1343,7,448.0,97.09144444444445,
z4_268,11,1343,9,450.6666666666667,109.99044444444445,
z4_268,11,1343,5,445.3333333333333,72.61588888888889,
,,,,,,
