benchmark,qubits,gates,name,added gate,time(s),,Avg.,added gate,time(s)
,,,9,97,70.35244444,,,,
,,,,,,,,,
sym9_193,11,15232,ILS,2637.9,90.5698,,,,
,,,1,2038.333333,239.8888889,,,,
,,,3,1997,506.9168889,,,,
,,,5,2001.333333,684.6494444,,,,
,,,7,1949.666667,916.8144444,,,,
,,,9,1990.666667,1115.017889,,,,
,,,,,,,,,
z4_268,11,1343,ILS,218.7,23.6782,,,,
,,,1,195,34.65444444,,,,
,,,3,190,54.66888889,,,,
,,,5,187.3333333,72.75755556,,,,
,,,7,186.6666667,105.6913333,,,,
,,,9,182.6666667,121.0307778,,,,
