QASM files: ['4gt13_92.qasm', '4mod5-v1_22.qasm', '9symml_195.qasm', 'adr4_197.qasm', 'alu-v0_27.qasm', 'co14_215.qasm', 'cycle10_2_110.qasm', 'decod24-v2_43.qasm', 'ising_model_10.qasm', 'ising_model_13.qasm', 'ising_model_16.qasm', 'misex1_241.qasm', 'mod5mils_65.qasm', 'qft_10.qasm', 'qft_13.qasm', 'qft_16.qasm', 'qft_20.qasm', 'radd_250.qasm', 'rd73_252.qasm', 'rd84_142.qasm', 'rd84_253.qasm', 'sqn_258.qasm', 'square_root_7.qasm', 'sym6_145.qasm', 'sym9_193.qasm', 'z4_268.qasm']
method_AG: ['IBM QX20']
{}
---------------------
4gt13_92,66,2.5857093334198
4gt13_92,66,2.5641891956329346
4gt13_92,66,2.555921792984009
4gt13_92,66,2.6080374717712402
4gt13_92,66,2.627958297729492
4gt13_92,66,2.683737277984619
4gt13_92,66,2.6469619274139404
4gt13_92,66,2.698207139968872
4gt13_92,66,2.6802022457122803
4gt13_92,66,2.6838653087615967
4mod5-v1_22,21,1.616882085800171
4mod5-v1_22,21,1.6237413883209229
4mod5-v1_22,21,1.6319217681884766
4mod5-v1_22,21,1.630737543106079
4mod5-v1_22,21,1.6140592098236084
4mod5-v1_22,21,1.6379590034484863
4mod5-v1_22,21,1.6243503093719482
4mod5-v1_22,21,1.6394474506378174
4mod5-v1_22,21,1.6032378673553467
4mod5-v1_22,21,1.6202349662780762
9symml_195,42966,599.6240565776825
9symml_195,42615,595.0024528503418
9symml_195,42951,620.8320639133453
9symml_195,43821,626.3211801052094
9symml_195,41133,563.1149318218231
9symml_195,43716,605.0975863933563
9symml_195,43248,588.655285358429
9symml_195,43338,630.3699011802673
9symml_195,42666,615.7691352367401
9symml_195,42678,604.6124730110168
adr4_197,4213,44.78201341629028
adr4_197,4066,43.18333435058594
adr4_197,4276,45.02506709098816
adr4_197,4234,45.03197979927063
adr4_197,4297,45.54521131515503
adr4_197,4321,45.13091969490051
adr4_197,4309,45.032753229141235
adr4_197,4354,44.62657976150513
adr4_197,4258,43.8272602558136
adr4_197,4342,45.16457009315491
alu-v0_27,42,1.9707667827606201
alu-v0_27,42,1.9673633575439453
alu-v0_27,42,1.9814069271087646
alu-v0_27,42,1.9799325466156006
alu-v0_27,42,1.9867658615112305
alu-v0_27,42,1.981031894683838
alu-v0_27,42,1.9894616603851318
alu-v0_27,42,1.980529546737671
alu-v0_27,42,1.9811434745788574
alu-v0_27,42,1.9771251678466797
co14_215,22856,337.1310772895813
co14_215,23312,319.993097782135
co14_215,22379,324.431765794754
co14_215,22757,321.5598974227905
co14_215,22265,329.49367117881775
co14_215,22712,319.75136375427246
co14_215,22898,332.0074825286865
co14_215,22694,300.35653614997864
co14_215,22739,323.3177902698517
co14_215,23111,325.29655623435974
cycle10_2_110,7145,78.99011826515198
cycle10_2_110,7514,80.69842863082886
cycle10_2_110,7196,78.58496594429016
cycle10_2_110,7205,78.25432753562927
cycle10_2_110,7160,81.46644043922424
cycle10_2_110,7574,78.82648611068726
