benchmark,qubits,gates,name,added gate,time(s)
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_10_1.5_no.3,53,115,EffectiveQM_abalation_bridge,66.9,634.6560000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_10_1.5_no.3,53,115,EffectiveQM,88.5,3604.31,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_10_1.5_no.4,53,115,EffectiveQM_abalation_bridge,72.3,737.3543,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_10_1.5_no.4,53,115,EffectiveQM,102.0,3606.8669999999997,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_15_1.5_no.2,53,169,EffectiveQM_abalation_bridge,64.8,1097.889,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_15_1.5_no.2,53,169,EffectiveQM,126.6,3610.5330000000004,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_15_1.5_no.5,53,182,EffectiveQM_abalation_bridge,76.2,940.4734999999998,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_15_1.5_no.5,53,182,EffectiveQM,140.4,3602.8049999999994,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_1_1.5_no.3,53,38,EffectiveQM_abalation_bridge,3.3,104.2433,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_1_1.5_no.3,53,38,EffectiveQM,12.3,3338.5520000000006,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_1_1.5_no.9,53,38,EffectiveQM_abalation_bridge,5.1,96.2436,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_1_1.5_no.9,53,38,EffectiveQM,15.0,3603.737,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_20_1.5_no.8,53,199,EffectiveQM_abalation_bridge,59.7,817.1338000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_20_1.5_no.8,53,199,EffectiveQM,138.9,3630.4020000000005,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_20_1.5_no.9,53,205,EffectiveQM_abalation_bridge,55.2,862.8612999999999,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_20_1.5_no.9,53,205,EffectiveQM,105.9,3600.7059999999997,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_25_1.5_no.3,53,261,EffectiveQM_abalation_bridge,77.4,1243.4100999999998,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_25_1.5_no.3,53,261,EffectiveQM,122.7,3600.8720000000003,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_25_1.5_no.4,53,271,EffectiveQM_abalation_bridge,72.0,944.9116000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_25_1.5_no.4,53,271,EffectiveQM,114.6,3604.031,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_2_1.5_no.8,53,38,EffectiveQM_abalation_bridge,5.1,52.93760000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_2_1.5_no.8,53,38,EffectiveQM,14.4,2986.184,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_2_1.5_no.9,53,36,EffectiveQM_abalation_bridge,5.4,70.1671,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_2_1.5_no.9,53,36,EffectiveQM,15.9,2628.948,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_3_1.5_no.1,53,56,EffectiveQM_abalation_bridge,21.0,227.2736,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_3_1.5_no.1,53,56,EffectiveQM,36.9,3609.9519999999998,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_3_1.5_no.3,53,60,EffectiveQM_abalation_bridge,23.4,324.9713,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_3_1.5_no.3,53,60,EffectiveQM,36.9,3575.501,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_4_1.5_no.5,53,55,EffectiveQM_abalation_bridge,14.1,160.44170000000003,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_4_1.5_no.5,53,55,EffectiveQM,26.4,3608.582,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_4_1.5_no.7,53,54,EffectiveQM_abalation_bridge,15.0,174.7071,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_4_1.5_no.7,53,54,EffectiveQM,27.9,3581.1009999999997,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_5_1.5_no.1,53,75,EffectiveQM_abalation_bridge,22.5,268.37309999999997,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_5_1.5_no.1,53,75,EffectiveQM,33.9,3552.2470000000003,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_5_1.5_no.8,53,74,EffectiveQM_abalation_bridge,21.3,416.284,
QUKENO_sycamore_53QBT_gate_Sycamore_large_opt2_5_1.5_no.8,53,74,EffectiveQM,34.8,3610.281,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_0_1.5_no.0,53,12,EffectiveQM_abalation_bridge,0.0,0.033100000000000004,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_0_1.5_no.0,53,12,EffectiveQM,2.1,493.8726,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_0_1.5_no.1,53,10,EffectiveQM_abalation_bridge,0.0,0.018800000000000004,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_0_1.5_no.1,53,10,EffectiveQM,0.6,66.3499,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_10_1.5_no.5,53,117,EffectiveQM_abalation_bridge,79.5,1194.201,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_10_1.5_no.5,53,117,EffectiveQM,94.8,3600.751,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_10_1.5_no.8,53,115,EffectiveQM_abalation_bridge,71.4,683.3610000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_10_1.5_no.8,53,115,EffectiveQM,83.7,3609.209,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_15_1.5_no.1,53,157,EffectiveQM_abalation_bridge,120.0,762.5464,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_15_1.5_no.1,53,157,EffectiveQM,120.9,3601.113,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_15_1.5_no.3,53,168,EffectiveQM_abalation_bridge,96.3,1253.1558,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_15_1.5_no.3,53,168,EffectiveQM,129.3,3618.917999999999,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_1_1.5_no.1,53,23,EffectiveQM_abalation_bridge,3.0,15.078700000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_1_1.5_no.1,53,23,EffectiveQM,4.8,1390.2658999999999,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_1_1.5_no.2,53,20,EffectiveQM_abalation_bridge,3.0,11.869,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_1_1.5_no.2,53,20,EffectiveQM,7.2,878.5091,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_20_1.5_no.6,53,216,EffectiveQM_abalation_bridge,63.9,1523.5484000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_20_1.5_no.6,53,216,EffectiveQM,163.8,3628.136,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_20_1.5_no.7,53,216,EffectiveQM_abalation_bridge,118.2,1006.6888999999999,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_20_1.5_no.7,53,216,EffectiveQM,142.5,3606.7840000000006,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_25_1.5_no.1,53,264,EffectiveQM_abalation_bridge,82.5,961.9251000000002,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_25_1.5_no.1,53,264,EffectiveQM,79.8,3600.8479999999995,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_25_1.5_no.4,53,265,EffectiveQM_abalation_bridge,83.1,1000.1879000000001,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_25_1.5_no.4,53,265,EffectiveQM,175.8,3606.0389999999998,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_2_1.5_no.6,53,32,EffectiveQM_abalation_bridge,6.3,63.2518,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_2_1.5_no.6,53,32,EffectiveQM,14.4,3095.359,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_2_1.5_no.7,53,35,EffectiveQM_abalation_bridge,8.4,59.0073,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_2_1.5_no.7,53,35,EffectiveQM,17.1,2960.019,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_3_1.5_no.1,53,41,EffectiveQM_abalation_bridge,6.3,97.5748,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_3_1.5_no.1,53,41,EffectiveQM,12.9,3557.744,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_3_1.5_no.8,53,41,EffectiveQM_abalation_bridge,8.4,83.97479999999999,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_3_1.5_no.8,53,41,EffectiveQM,16.2,3571.9809999999998,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_4_1.5_no.5,53,50,EffectiveQM_abalation_bridge,19.5,180.9159,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_4_1.5_no.5,53,50,EffectiveQM,27.9,3602.3010000000004,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_4_1.5_no.9,53,51,EffectiveQM_abalation_bridge,15.6,235.7102,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_4_1.5_no.9,53,51,EffectiveQM,27.3,3330.53,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_5_1.5_no.1,53,60,EffectiveQM_abalation_bridge,28.8,256.76699999999994,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_5_1.5_no.1,53,60,EffectiveQM,39.0,3585.969,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_5_1.5_no.2,53,66,EffectiveQM_abalation_bridge,24.9,186.9608,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt1_5_1.5_no.2,53,66,EffectiveQM,36.9,3603.3530000000005,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_0_1.5_no.2,53,9,EffectiveQM_abalation_bridge,0.0,0.0085,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_0_1.5_no.2,53,9,EffectiveQM,2.1,280.21119999999996,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_0_1.5_no.3,53,10,EffectiveQM_abalation_bridge,0.0,0.0079,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_0_1.5_no.3,53,10,EffectiveQM,0.9,43.32130000000001,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_10_1.5_no.3,53,60,EffectiveQM_abalation_bridge,21.3,239.84219999999996,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_10_1.5_no.3,53,60,EffectiveQM,31.5,3604.0280000000007,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_10_1.5_no.5,53,60,EffectiveQM_abalation_bridge,24.0,345.19190000000003,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_10_1.5_no.5,53,60,EffectiveQM,31.2,3554.9790000000003,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_15_1.5_no.6,53,91,EffectiveQM_abalation_bridge,51.9,748.0537,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_15_1.5_no.6,53,91,EffectiveQM,67.2,3607.739,
,,,,,,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_15_1.5_no.9,53,90,EffectiveQM_abalation_bridge,59.1,638.0226,
QUKENO_sycamore_53QBT_gate_Sycamore_small_opt2_15_1.5_no.9,53,90,EffectiveQM,72.6,3610.132,
,,,,,,
