benchmark,qubits,gates,name,added gate,time(s)
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_10_1.5_no.8,53,116,EffectiveQM,129.3,3588.392,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_10_1.5_no.9,53,109,EffectiveQM_abalation_bridge,108.0,626.5139000000001,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_10_1.5_no.9,53,109,EffectiveQM,126.6,3602.6589999999997,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_15_1.5_no.7,53,174,EffectiveQM_abalation_bridge,151.2,763.7950000000001,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_15_1.5_no.7,53,174,EffectiveQM,170.4,3605.357,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_15_1.5_no.9,53,169,EffectiveQM_abalation_bridge,159.9,811.6600000000001,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_15_1.5_no.9,53,169,EffectiveQM,174.0,3600.5160000000005,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_1_1.5_no.4,53,40,EffectiveQM_abalation_bridge,3.9,68.81219999999999,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_1_1.5_no.4,53,40,EffectiveQM,7.5,2941.3019999999997,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_1_1.5_no.5,53,42,EffectiveQM_abalation_bridge,6.9,67.30799999999999,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_1_1.5_no.5,53,42,EffectiveQM,12.0,3003.9559999999997,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_20_1.5_no.0,53,204,EffectiveQM_abalation_bridge,165.9,1008.9770000000001,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_20_1.5_no.0,53,204,EffectiveQM,184.5,3600.346,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_20_1.5_no.1,53,210,EffectiveQM_abalation_bridge,143.7,798.7021000000001,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_20_1.5_no.1,53,210,EffectiveQM,191.4,3600.506,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_25_1.5_no.1,53,273,EffectiveQM_abalation_bridge,157.2,808.6065000000001,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_25_1.5_no.1,53,273,EffectiveQM,284.7,3606.3229999999994,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_25_1.5_no.7,53,278,EffectiveQM_abalation_bridge,177.0,776.0433999999999,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_25_1.5_no.7,53,278,EffectiveQM,268.8,3610.053,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_2_1.5_no.2,53,34,EffectiveQM_abalation_bridge,4.2,47.8442,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_2_1.5_no.2,53,34,EffectiveQM,13.5,3101.9569999999994,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_2_1.5_no.3,53,40,EffectiveQM_abalation_bridge,8.4,56.174,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_2_1.5_no.3,53,40,EffectiveQM,15.0,2908.077,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_3_1.5_no.0,53,59,EffectiveQM_abalation_bridge,24.3,197.99089999999998,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_3_1.5_no.0,53,59,EffectiveQM,32.4,3605.3419999999996,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_3_1.5_no.1,53,61,EffectiveQM_abalation_bridge,29.1,215.9857,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_3_1.5_no.1,53,61,EffectiveQM,38.1,3603.0020000000004,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_4_1.5_no.0,53,62,EffectiveQM_abalation_bridge,14.7,155.62679999999997,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_4_1.5_no.0,53,62,EffectiveQM,21.6,3100.0800000000004,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_4_1.5_no.4,53,61,EffectiveQM_abalation_bridge,25.8,208.76310000000004,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_4_1.5_no.4,53,61,EffectiveQM,30.0,3095.687,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_5_1.5_no.1,53,76,EffectiveQM_abalation_bridge,49.5,254.28350000000006,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_5_1.5_no.1,53,76,EffectiveQM,54.0,3605.9489999999996,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_5_1.5_no.2,53,77,EffectiveQM_abalation_bridge,57.9,392.3528,
QUKENO_rochester_53QBT_gate_Rochester_large_opt2_5_1.5_no.2,53,77,EffectiveQM,63.9,3575.62,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_0_1.5_no.0,53,10,EffectiveQM_abalation_bridge,0.0,0.011900000000000004,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_0_1.5_no.0,53,10,EffectiveQM,1.8,101.1341,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_0_1.5_no.1,53,10,EffectiveQM_abalation_bridge,0.0,0.008200000000000002,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_0_1.5_no.1,53,10,EffectiveQM,1.8,240.5118,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_10_1.5_no.3,53,106,EffectiveQM_abalation_bridge,97.5,362.9125,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_10_1.5_no.3,53,106,EffectiveQM,111.6,3575.91,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_10_1.5_no.7,53,109,EffectiveQM_abalation_bridge,56.4,386.5585,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_10_1.5_no.7,53,109,EffectiveQM,62.7,3608.4399999999996,
,,,,,,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_15_1.5_no.3,53,166,EffectiveQM_abalation_bridge,159.3,668.9572000000001,
QUKENO_rochester_53QBT_gate_Rochester_small_opt1_15_1.5_no.3,53,166,EffectiveQM,172.5,3607.8859999999995,
,,,,,,
