benchmark,qubits,original CNOT gates,algorithm name,added CNOT gates,time(s)
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_25_1.5_no.8,20,323,EffectiveQM_abalation_bridge,75.0,107.1893,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_25_1.5_no.8,20,323,EffectiveQM,78.0,86.2761,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_25_1.5_no.9,20,324,EffectiveQM_abalation_bridge,84.0,110.74459999999999,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_25_1.5_no.9,20,324,EffectiveQM,81.0,85.21170000000001,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_2_1.5_no.1,20,36,EffectiveQM_abalation_bridge,7.2,15.2452,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_2_1.5_no.1,20,36,EffectiveQM,10.5,12.285200000000001,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_2_1.5_no.2,20,40,EffectiveQM_abalation_bridge,9.6,19.652499999999996,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_2_1.5_no.2,20,40,EffectiveQM,13.5,23.121000000000002,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_2_1.5_no.4,20,32,EffectiveQM_abalation_bridge,6.0,10.834,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_2_1.5_no.4,20,32,EffectiveQM,7.5,12.162099999999999,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_2_1.5_no.7,20,39,EffectiveQM_abalation_bridge,9.0,15.731,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_2_1.5_no.7,20,39,EffectiveQM,12.3,24.677199999999996,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_3_1.5_no.0,20,52,EffectiveQM_abalation_bridge,9.0,31.499900000000004,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_3_1.5_no.0,20,52,EffectiveQM,12.3,28.630600000000005,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_3_1.5_no.1,20,49,EffectiveQM_abalation_bridge,9.9,24.5734,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_3_1.5_no.1,20,49,EffectiveQM,15.3,18.5734,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_3_1.5_no.4,20,53,EffectiveQM_abalation_bridge,9.0,27.416800000000002,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_3_1.5_no.4,20,53,EffectiveQM,14.4,27.4163,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_3_1.5_no.6,20,48,EffectiveQM_abalation_bridge,6.6,17.485999999999997,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_3_1.5_no.6,20,48,EffectiveQM,12.6,21.176599999999997,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_4_1.5_no.5,20,68,EffectiveQM_abalation_bridge,12.0,28.305799999999998,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_4_1.5_no.5,20,68,EffectiveQM,9.6,29.538999999999998,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_4_1.5_no.7,20,62,EffectiveQM_abalation_bridge,12.0,38.6111,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_4_1.5_no.7,20,62,EffectiveQM,14.1,27.1202,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_4_1.5_no.8,20,62,EffectiveQM_abalation_bridge,12.0,28.9459,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_4_1.5_no.8,20,62,EffectiveQM,14.7,32.9624,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_4_1.5_no.9,20,60,EffectiveQM_abalation_bridge,12.0,28.5851,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_4_1.5_no.9,20,60,EffectiveQM,18.0,28.169699999999995,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_5_1.5_no.0,20,72,EffectiveQM_abalation_bridge,15.0,29.9212,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_5_1.5_no.0,20,72,EffectiveQM,15.0,37.592,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_5_1.5_no.5,20,70,EffectiveQM_abalation_bridge,15.0,25.576299999999996,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_5_1.5_no.5,20,70,EffectiveQM,15.6,33.843399999999995,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_5_1.5_no.6,20,68,EffectiveQM_abalation_bridge,15.0,25.7661,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_5_1.5_no.6,20,68,EffectiveQM,18.9,36.658100000000005,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_5_1.5_no.7,20,80,EffectiveQM_abalation_bridge,15.0,43.1437,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt1_5_1.5_no.7,20,80,EffectiveQM,15.0,37.277300000000004,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_0_1.5_no.1,20,12,EffectiveQM_abalation_bridge,0.0,0.004200000000000001,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_0_1.5_no.1,20,12,EffectiveQM,0.0,0.32649999999999996,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_0_1.5_no.3,20,9,EffectiveQM_abalation_bridge,0.0,0.006899999999999999,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_0_1.5_no.3,20,9,EffectiveQM,0.3,0.4870000000000001,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_0_1.5_no.7,20,10,EffectiveQM_abalation_bridge,0.0,0.0012000000000000001,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_0_1.5_no.7,20,10,EffectiveQM,0.0,0.2608,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_0_1.5_no.9,20,11,EffectiveQM_abalation_bridge,0.0,0.0059,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_0_1.5_no.9,20,11,EffectiveQM,0.0,0.9385999999999999,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_10_1.5_no.0,20,76,EffectiveQM_abalation_bridge,30.0,49.792699999999996,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_10_1.5_no.0,20,76,EffectiveQM,27.9,49.5249,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_10_1.5_no.2,20,70,EffectiveQM_abalation_bridge,23.1,44.264399999999995,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_10_1.5_no.2,20,70,EffectiveQM,23.7,36.5809,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_10_1.5_no.4,20,71,EffectiveQM_abalation_bridge,30.9,62.9745,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_10_1.5_no.4,20,71,EffectiveQM,32.4,42.128400000000006,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_10_1.5_no.6,20,82,EffectiveQM_abalation_bridge,27.0,49.9604,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_10_1.5_no.6,20,82,EffectiveQM,32.7,42.201100000000004,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_15_1.5_no.2,20,114,EffectiveQM_abalation_bridge,45.0,84.41390000000001,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_15_1.5_no.2,20,114,EffectiveQM,54.3,49.323499999999996,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_15_1.5_no.3,20,111,EffectiveQM_abalation_bridge,42.0,62.521100000000004,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_15_1.5_no.3,20,111,EffectiveQM,39.0,48.0321,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_15_1.5_no.6,20,115,EffectiveQM_abalation_bridge,49.2,85.03099999999999,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_15_1.5_no.6,20,115,EffectiveQM,50.7,54.0577,
,,,,,,
QUKENO_tokyo_20QBT_gate_Tokyo_large_opt2_15_1.5_no.7,20,114,EffectiveQM_abalation_bridge,45.3,73.8542,
