benchmark,qubits,gates,name,added gate,time(s)
quantum_volume_25_loop5,25,900,EffectiveQM,950.1,3600.9899999999993,
,,,,,,
quantum_volume_25_loop6,25,900,EffectiveQM_abalation_bridge,921.3,2863.1359999999995,
quantum_volume_25_loop6,25,900,EffectiveQM,945.6,3601.4839999999995,
,,,,,,
quantum_volume_25_loop7,25,900,EffectiveQM_abalation_bridge,879.6,2778.612,
quantum_volume_25_loop7,25,900,EffectiveQM,913.8,3601.906,
,,,,,,
quantum_volume_25_loop8,25,900,EffectiveQM_abalation_bridge,931.2,2698.15,
quantum_volume_25_loop8,25,900,EffectiveQM,954.6,3602.7030000000004,
,,,,,,
quantum_volume_25_loop9,25,900,EffectiveQM_abalation_bridge,939.0,2500.625,
quantum_volume_25_loop9,25,900,EffectiveQM,954.3,3600.5860000000002,
,,,,,,
quantum_volume_30_loop0,30,1350,EffectiveQM_abalation_bridge,1657.2,3604.9919999999997,
quantum_volume_30_loop0,30,1350,EffectiveQM,1694.1,3602.364,
,,,,,,
quantum_volume_30_loop1,30,1350,EffectiveQM_abalation_bridge,1631.7,3080.868,
quantum_volume_30_loop1,30,1350,EffectiveQM,1674.0,3601.8140000000008,
,,,,,,
quantum_volume_30_loop2,30,1350,EffectiveQM_abalation_bridge,1660.2,3485.613,
quantum_volume_30_loop2,30,1350,EffectiveQM,1698.3,3601.637,
,,,,,,
quantum_volume_30_loop3,30,1350,EffectiveQM_abalation_bridge,1667.1,3603.5699999999997,
quantum_volume_30_loop3,30,1350,EffectiveQM,1713.6,3603.2039999999993,
,,,,,,
quantum_volume_30_loop4,30,1350,EffectiveQM_abalation_bridge,1732.8,3604.3679999999995,
quantum_volume_30_loop4,30,1350,EffectiveQM,1749.0,3603.719,
,,,,,,
quantum_volume_30_loop5,30,1350,EffectiveQM_abalation_bridge,1708.2,3602.547,
quantum_volume_30_loop5,30,1350,EffectiveQM,1738.2,3603.0860000000002,
,,,,,,
quantum_volume_30_loop6,30,1350,EffectiveQM_abalation_bridge,1610.7,3528.1259999999993,
quantum_volume_30_loop6,30,1350,EffectiveQM,1649.1,3602.233,
,,,,,,
quantum_volume_30_loop7,30,1350,EffectiveQM_abalation_bridge,1673.7,3604.317,
quantum_volume_30_loop7,30,1350,EffectiveQM,1688.7,3602.345,
,,,,,,
quantum_volume_30_loop8,30,1350,EffectiveQM_abalation_bridge,1651.2,3601.374,
quantum_volume_30_loop8,30,1350,EffectiveQM,1689.6,3603.326,
,,,,,,
quantum_volume_30_loop9,30,1350,EffectiveQM_abalation_bridge,1667.1,3603.853,
quantum_volume_30_loop9,30,1350,EffectiveQM,1710.3,3603.4539999999993,
,,,,,,
quantum_volume_5_loop0,5,30,EffectiveQM_abalation_bridge,3.0,0.8507999999999999,
quantum_volume_5_loop0,5,30,EffectiveQM,3.0,5.407100000000001,
,,,,,,
quantum_volume_5_loop1,5,30,EffectiveQM_abalation_bridge,3.0,0.5818,
quantum_volume_5_loop1,5,30,EffectiveQM,3.0,7.6625,
,,,,,,
quantum_volume_5_loop2,5,30,EffectiveQM_abalation_bridge,3.0,0.9849,
quantum_volume_5_loop2,5,30,EffectiveQM,3.0,4.9113,
,,,,,,
quantum_volume_5_loop3,5,30,EffectiveQM_abalation_bridge,3.0,0.9822,
quantum_volume_5_loop3,5,30,EffectiveQM,3.0,14.465099999999998,
,,,,,,
quantum_volume_5_loop4,5,30,EffectiveQM_abalation_bridge,3.0,0.9416,
quantum_volume_5_loop4,5,30,EffectiveQM,3.0,5.015000000000001,
,,,,,,
quantum_volume_5_loop5,5,30,EffectiveQM_abalation_bridge,6.0,0.5584999999999999,
quantum_volume_5_loop5,5,30,EffectiveQM,6.0,3.7805999999999997,
,,,,,,
quantum_volume_5_loop6,5,30,EffectiveQM_abalation_bridge,0.0,0.009099999999999999,
quantum_volume_5_loop6,5,30,EffectiveQM,0.0,0.0299,
,,,,,,
quantum_volume_5_loop7,5,30,EffectiveQM_abalation_bridge,6.0,1.22,
quantum_volume_5_loop7,5,30,EffectiveQM,6.0,5.602399999999999,
,,,,,,
quantum_volume_5_loop8,5,30,EffectiveQM_abalation_bridge,3.0,0.5807,
quantum_volume_5_loop8,5,30,EffectiveQM,3.0,11.1896,
,,,,,,
quantum_volume_5_loop9,5,30,EffectiveQM_abalation_bridge,3.0,0.8884000000000001,
quantum_volume_5_loop9,5,30,EffectiveQM,3.0,3.5052,
,,,,,,
