benchmark,qubits,gates,name,added gate,time(s)
quantum_volume_25_loop5,25,900,EffectiveQM,1768.2,2637.61,
,,,,,,
quantum_volume_25_loop6,25,900,EffectiveQM_abalation_bridge,1718.4,3327.749,
quantum_volume_25_loop6,25,900,EffectiveQM,1747.5,2591.982,
,,,,,,
quantum_volume_25_loop7,25,900,EffectiveQM_abalation_bridge,1691.4,2874.237,
quantum_volume_25_loop7,25,900,EffectiveQM,1687.8,2931.718,
,,,,,,
quantum_volume_25_loop8,25,900,EffectiveQM_abalation_bridge,1745.1,3148.0649999999996,
quantum_volume_25_loop8,25,900,EffectiveQM,1764.9,2346.973,
,,,,,,
quantum_volume_25_loop9,25,900,EffectiveQM_abalation_bridge,1748.4,3131.8659999999995,
quantum_volume_25_loop9,25,900,EffectiveQM,1753.8,2630.7369999999996,
,,,,,,
quantum_volume_30_loop0,30,1350,EffectiveQM_abalation_bridge,3034.8,3603.785,
quantum_volume_30_loop0,30,1350,EffectiveQM,3050.1,3604.5739999999996,
,,,,,,
quantum_volume_30_loop1,30,1350,EffectiveQM_abalation_bridge,2998.2,3606.357000000001,
quantum_volume_30_loop1,30,1350,EffectiveQM,3004.2,3603.273,
,,,,,,
quantum_volume_30_loop2,30,1350,EffectiveQM_abalation_bridge,3067.8,3604.9530000000004,
quantum_volume_30_loop2,30,1350,EffectiveQM,3085.2,3602.8669999999997,
,,,,,,
quantum_volume_30_loop3,30,1350,EffectiveQM_abalation_bridge,3030.0,3605.9759999999997,
quantum_volume_30_loop3,30,1350,EffectiveQM,3084.9,3605.157,
,,,,,,
quantum_volume_30_loop4,30,1350,EffectiveQM_abalation_bridge,3135.6,3602.5969999999993,
quantum_volume_30_loop4,30,1350,EffectiveQM,3172.8,3607.654,
,,,,,,
quantum_volume_30_loop5,30,1350,EffectiveQM_abalation_bridge,3088.5,3604.6639999999998,
quantum_volume_30_loop5,30,1350,EffectiveQM,3133.8,3605.7609999999995,
,,,,,,
quantum_volume_30_loop6,30,1350,EffectiveQM_abalation_bridge,2967.0,3604.256,
quantum_volume_30_loop6,30,1350,EffectiveQM,2984.4,3603.55,
,,,,,,
quantum_volume_30_loop7,30,1350,EffectiveQM_abalation_bridge,3028.8,3603.9260000000004,
quantum_volume_30_loop7,30,1350,EffectiveQM,3035.4,3606.1449999999995,
,,,,,,
quantum_volume_30_loop8,30,1350,EffectiveQM_abalation_bridge,3023.1,3605.6879999999996,
quantum_volume_30_loop8,30,1350,EffectiveQM,3072.6,3603.126,
,,,,,,
quantum_volume_30_loop9,30,1350,EffectiveQM_abalation_bridge,3038.1,3607.2439999999997,
quantum_volume_30_loop9,30,1350,EffectiveQM,3054.3,3605.718,
,,,,,,
quantum_volume_5_loop0,5,30,EffectiveQM_abalation_bridge,12.0,1.2995,
quantum_volume_5_loop0,5,30,EffectiveQM,12.0,1.4257000000000002,
,,,,,,
quantum_volume_5_loop1,5,30,EffectiveQM_abalation_bridge,3.0,1.2581,
quantum_volume_5_loop1,5,30,EffectiveQM,3.0,1.2151,
,,,,,,
quantum_volume_5_loop2,5,30,EffectiveQM_abalation_bridge,9.0,1.5966,
quantum_volume_5_loop2,5,30,EffectiveQM,9.0,1.4327999999999999,
,,,,,,
quantum_volume_5_loop3,5,30,EffectiveQM_abalation_bridge,9.0,1.5374,
quantum_volume_5_loop3,5,30,EffectiveQM,9.0,1.3753,
,,,,,,
quantum_volume_5_loop4,5,30,EffectiveQM_abalation_bridge,6.0,1.6765,
quantum_volume_5_loop4,5,30,EffectiveQM,6.0,1.2952999999999997,
,,,,,,
quantum_volume_5_loop5,5,30,EffectiveQM_abalation_bridge,6.0,1.327,
quantum_volume_5_loop5,5,30,EffectiveQM,6.0,1.517,
,,,,,,
quantum_volume_5_loop6,5,30,EffectiveQM_abalation_bridge,6.0,1.3657999999999997,
quantum_volume_5_loop6,5,30,EffectiveQM,6.0,1.0307,
,,,,,,
quantum_volume_5_loop7,5,30,EffectiveQM_abalation_bridge,9.0,1.2671999999999997,
quantum_volume_5_loop7,5,30,EffectiveQM,9.0,1.4428999999999998,
,,,,,,
quantum_volume_5_loop8,5,30,EffectiveQM_abalation_bridge,6.0,1.0032,
quantum_volume_5_loop8,5,30,EffectiveQM,6.0,1.2861,
,,,,,,
quantum_volume_5_loop9,5,30,EffectiveQM_abalation_bridge,6.0,1.291,
quantum_volume_5_loop9,5,30,EffectiveQM,6.0,1.2950999999999997,
,,,,,,
