benchmark,qubits,gates,name,added gate,time(s),,Avg.,added gate,time(s)
,,,9,1559.333333,163.2095556,,,,
,,,ILS,1654.5,9.7481,,,,
,,,,,,,,,
sym9_193,11,15232,1,18578.66667,1510.255222,,,,
,,,3,16792.33333,1231.199667,,,,
,,,5,16240,1523.726667,,,,
,,,7,16005.33333,1340.963111,,,,
,,,9,15871.66667,1764.481111,,,,
,,,ILS,16947.3,108.7927,,,,
,,,,,,,,,
z4_268,11,1343,1,1497.333333,148.9123333,,,,
,,,3,1423,110.6801111,,,,
,,,5,1382,141.1351111,,,,
,,,7,1365.333333,136.8866667,,,,
,,,9,1351.333333,198.9296667,,,,
,,,ILS,1410.6,16.1114,,,,
