QASM files: ['4gt13_92.qasm', '4mod5-v1_22.qasm', '9symml_195.qasm', 'adr4_197.qasm', 'alu-v0_27.qasm', 'co14_215.qasm', 'cycle10_2_110.qasm', 'decod24-v2_43.qasm', 'ising_model_10.qasm', 'ising_model_13.qasm', 'ising_model_16.qasm', 'misex1_241.qasm', 'mod5mils_65.qasm', 'qft_10.qasm', 'qft_13.qasm', 'qft_16.qasm', 'qft_20.qasm', 'radd_250.qasm', 'rd73_252.qasm', 'rd84_142.qasm', 'rd84_253.qasm', 'sqn_258.qasm', 'square_root_7.qasm', 'sym6_145.qasm', 'sym9_193.qasm', 'z4_268.qasm']
method_AG: ['rochester']
{}
---------------------
4gt13_92,117,2.8994367122650146
4gt13_92,108,11.088973760604858
4gt13_92,120,15.430180549621582
4gt13_92,120,2.845820426940918
4gt13_92,114,2.688565731048584
4gt13_92,105,13.608154296875
4gt13_92,114,5.985827922821045
4gt13_92,114,2.6400341987609863
4gt13_92,105,13.142147779464722
4gt13_92,117,20.453063488006592
4mod5-v1_22,30,2.031853675842285
4mod5-v1_22,36,1.6398463249206543
4mod5-v1_22,33,1.6548807621002197
4mod5-v1_22,30,1.6616673469543457
4mod5-v1_22,30,1.7676594257354736
4mod5-v1_22,30,2.68792986869812
4mod5-v1_22,36,2.021423101425171
4mod5-v1_22,36,1.6772487163543701
4mod5-v1_22,36,1.696103572845459
4mod5-v1_22,36,1.731637716293335
9symml_195,65460,1783.8509902954102
9symml_195,65106,1468.8740050792694
9symml_195,65889,1710.9300336837769
9symml_195,64632,1405.8715438842773
9symml_195,66132,1362.2381839752197
9symml_195,64257,2026.5897941589355
9symml_195,66153,1874.802021741867
9symml_195,64302,2087.252818584442
9symml_195,67983,2011.0004301071167
9symml_195,66171,1808.079540014267
adr4_197,6391,109.39975762367249
adr4_197,6343,90.29427742958069
adr4_197,6319,121.16001510620117
adr4_197,6412,80.94086146354675
adr4_197,6457,86.32055997848511
adr4_197,6541,82.74423813819885
adr4_197,6418,77.7252745628357
adr4_197,6358,85.12134647369385
adr4_197,6424,89.48632669448853
adr4_197,6433,106.2905421257019
alu-v0_27,60,5.349140644073486
alu-v0_27,66,2.006659507751465
alu-v0_27,69,2.0148227214813232
alu-v0_27,63,2.050917625427246
alu-v0_27,63,2.0379371643066406
alu-v0_27,63,2.0526413917541504
alu-v0_27,63,3.183769941329956
alu-v0_27,63,13.383363962173462
alu-v0_27,75,12.059709548950195
alu-v0_27,66,7.204716682434082
co14_215,35873,761.1291038990021
co14_215,33800,756.0928754806519
co14_215,33566,917.8201911449432
co14_215,33551,890.5211043357849
co14_215,33707,843.0038273334503
co14_215,34601,739.2793312072754
co14_215,35024,717.9338960647583
co14_215,33731,651.0294120311737
co14_215,34550,679.2961139678955
co14_215,34706,718.6956496238708
cycle10_2_110,11438,169.60891366004944
cycle10_2_110,11417,139.6371397972107
cycle10_2_110,11639,152.7983992099762
cycle10_2_110,11567,133.41720342636108
cycle10_2_110,11564,159.37359023094177
cycle10_2_110,11771,119.82572340965271
cycle10_2_110,12047,185.92177557945251
cycle10_2_110,11462,150.24509286880493
cycle10_2_110,11348,175.15854144096375
cycle10_2_110,11771,166.08577632904053
decod24-v2_43,82,9.443019151687622
decod24-v2_43,82,2.6773481369018555
decod24-v2_43,82,2.3994503021240234
decod24-v2_43,82,2.365178108215332
decod24-v2_43,82,2.371122360229492
decod24-v2_43,82,3.128847599029541
decod24-v2_43,82,2.4445972442626953
decod24-v2_43,82,2.5290706157684326
decod24-v2_43,82,2.4103620052337646
decod24-v2_43,82,2.2820608615875244
ising_model_10,519,5.5955846309661865
ising_model_10,588,5.100040912628174
ising_model_10,519,5.400577545166016
ising_model_10,480,13.148649454116821
ising_model_10,495,8.993381977081299
ising_model_10,573,3.9170873165130615
ising_model_10,489,4.744502305984497
ising_model_10,507,11.589150667190552
ising_model_10,540,5.870086669921875
ising_model_10,531,4.014331102371216
ising_model_13,780,14.20777678489685
ising_model_13,732,11.616917371749878
ising_model_13,750,12.47841215133667
ising_model_13,690,15.422895193099976
ising_model_13,723,4.999582767486572
ising_model_13,738,6.547550916671753
ising_model_13,654,4.463294744491577
ising_model_13,672,4.419951915740967
ising_model_13,798,5.071479082107544
ising_model_13,660,4.466224193572998
ising_model_16,987,5.690429449081421
ising_model_16,963,5.7410712242126465
ising_model_16,924,14.826684474945068
ising_model_16,834,6.346020460128784
ising_model_16,909,9.830584287643433
ising_model_16,897,5.738188982009888
ising_model_16,888,5.892566680908203
ising_model_16,798,7.50713038444519
ising_model_16,873,7.696716785430908
ising_model_16,906,15.793303728103638
misex1_241,9376,125.02180504798889
misex1_241,9250,116.73239755630493
misex1_241,9241,127.2472813129425
misex1_241,9256,117.59875559806824
misex1_241,9178,141.6921510696411
misex1_241,8839,134.19735097885132
misex1_241,9208,126.36740350723267
misex1_241,9682,124.0791027545929
misex1_241,8752,132.5190408229828
misex1_241,8767,76.75311350822449
mod5mils_65,59,2.4217443466186523
mod5mils_65,59,1.9896807670593262
