benchmark,qubits,gates,name,added gate,time(s)
sym6_145,7,1701,5,1920.3,164.76950000000002,
,,,,,,
sym9_193,11,15232,1,22140.3,683.5312,
sym9_193,11,15232,3,21998.7,1852.1251,
sym9_193,11,15232,7,21911.7,3202.3770000000004,
sym9_193,11,15232,9,21897.6,3377.6170000000006,
sym9_193,11,15232,5,21839.4,2600.8019999999997,
,,,,,,
z4_268,11,1343,1,1831.8,67.1619,
z4_268,11,1343,3,1814.1,105.48889999999999,
z4_268,11,1343,7,1798.2,292.37770000000006,
z4_268,11,1343,9,1789.2,375.24969999999996,
z4_268,11,1343,5,1807.5,194.11819999999997,
,,,,,,
